f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
0.814823,1.830881,-2.869405,0.013628,0.347757,-1.815337,0.052390,2.342981,-0.225720,1.311395,0.422795,-1.662894,2.467250,-1.363230,-5.527553,0.748260,0.612829,2.818239,-2.605560,5.719942,7
-0.794146,-0.545494,-2.788729,0.545257,0.728113,-1.411994,-0.252743,0.349719,-0.282396,1.985606,2.467851,-5.259915,3.426787,-1.626392,-3.814518,0.125704,0.704923,1.745458,1.491364,1.590021,7
-0.058006,0.547442,0.356328,1.027944,-0.839879,-0.280889,0.053331,-3.965247,-0.435696,-0.239347,1.975247,-3.392719,-0.754187,-1.809526,-2.521660,-0.121847,0.605255,-1.649218,-0.311445,0.001501,6
0.700137,-1.663100,-1.019717,1.100491,1.620571,-0.480805,-0.433154,-3.694119,0.472496,1.917145,-1.431695,-3.803745,-2.035829,-0.378550,-2.891558,0.595333,-1.564527,0.955463,1.100505,2.733006,9
-0.098886,1.095708,1.776605,-0.855094,0.655623,-0.487229,-2.691824,-0.783649,-0.971951,-0.987843,-0.209989,4.896303,1.647788,0.616167,7.292727,-1.134408,0.888904,1.589806,0.545818,-7.733964,6
-0.267441,0.743165,1.744387,-0.971141,-0.292096,-0.381698,-1.359992,0.841592,-1.605415,1.159919,-1.920079,3.313874,0.152146,-2.380186,4.283451,-0.405906,-0.260311,1.672054,0.773490,-1.549422,7
1.395717,1.889619,0.191709,0.281314,1.353277,0.198391,-0.951832,-1.636752,1.364395,0.781919,-0.527865,0.242789,-1.614549,0.596409,-1.948702,-1.365290,0.071656,0.644319,0.839594,2.655681,0
0.553750,-0.093864,-1.619376,1.322371,-0.181298,-0.969027,-1.055532,-2.959974,-0.548912,0.122598,-0.447077,-3.436519,0.744332,0.874014,-3.251799,0.340824,1.067240,1.931774,-0.365786,-1.191052,7
-0.258424,1.265852,2.020144,-0.532325,1.360973,-0.768235,-2.617612,-0.955624,1.932145,-1.222814,0.592272,4.011791,2.375022,-0.232804,6.754157,0.935633,0.203866,2.155278,-0.712832,-9.094070,6
-0.901266,-1.456393,3.454974,-1.087162,0.307467,0.477094,0.023083,3.159822,3.022290,1.449823,1.692777,0.565022,1.865735,0.434562,7.091104,-0.920247,-0.345992,0.182412,1.148122,-5.481215,9
-0.890119,2.166244,0.299188,1.318468,1.075299,-0.838716,-1.549561,-5.069515,-0.609650,2.236261,-0.518005,-3.986998,-1.735193,-0.204366,-4.292898,2.413481,0.352298,1.645316,-0.152788,3.633894,4
-0.082479,-1.140589,-0.999920,0.985348,-0.017488,0.714146,-1.082664,-2.584306,-1.540955,1.538245,0.312463,-2.316056,-2.068330,-0.720465,-2.055342,-2.089818,-1.165310,1.471452,-1.197343,1.359681,2
-0.793917,-1.127980,-1.387093,0.796019,-0.164711,-1.105511,1.183891,-1.480385,0.214447,-0.493008,-0.132450,-2.215876,-0.635647,2.279706,-3.550930,0.954525,-2.196910,0.004259,-0.440070,2.177433,5
1.005565,1.809375,2.517970,-1.010450,1.822487,0.832776,-2.752135,0.731392,0.409483,0.316121,-0.444778,4.008039,1.429675,1.147198,6.936045,-0.569895,0.572794,1.238888,-1.855802,-6.455401,7
1.248272,2.029800,1.558143,0.159913,-1.097469,0.097497,-2.734256,-2.090938,1.156173,0.981617,-0.964705,-1.226386,2.171531,-1.232215,2.882808,-0.441932,1.108636,1.129666,0.426065,-5.328485,6
1.595279,0.464647,0.058709,2.038886,-0.964531,0.783147,-1.826551,-5.917289,-1.165563,0.488453,-0.244162,-4.544690,-2.018945,-1.233531,-3.042150,-0.800916,-1.621946,0.885578,1.298061,-1.415588,4
1.238348,1.404469,-2.649269,0.573360,-0.770395,-1.415315,-0.640735,0.171962,-0.023513,1.800263,-1.854188,-3.871515,2.720492,0.839075,-5.142028,1.539066,2.526561,2.614663,-0.587817,3.468704,7
-0.090296,-0.226247,-1.441691,0.928087,0.714905,-1.136182,-0.913256,-3.413253,-0.347159,2.242014,0.061673,-3.289426,-1.438183,-1.235998,-3.747081,0.099731,-2.574325,1.765824,-0.684619,4.433368,7
-0.419000,0.676099,1.119579,-0.962571,-0.970470,-1.206818,-1.211750,-0.794867,0.285925,0.573071,-0.383939,5.272205,-1.834399,1.413105,3.467458,1.023523,-0.231546,1.648597,0.343189,0.989197,7
-1.888173,2.290595,0.896036,0.216077,1.531704,-0.116805,-1.707446,-4.228312,-1.479321,1.752972,-0.998332,-2.600508,-0.196418,0.357789,-0.491282,-1.044353,0.052568,-1.509287,-0.421062,0.982820,6
1.646258,1.462138,1.870851,-0.950783,0.483096,-1.200787,-2.259203,-2.268981,-0.098515,0.302620,0.168200,4.172918,-0.091012,-0.480323,5.346697,0.436087,2.140820,0.600933,0.907018,-3.197013,7
-1.297966,1.193268,1.206619,-1.313687,0.026482,-0.500059,-2.489138,0.466591,0.218945,0.955993,0.128966,5.810751,-0.234327,0.985367,5.706366,1.639575,1.512763,2.557847,-0.101874,-1.780802,7
-0.168282,0.489038,-0.101852,0.493769,-0.366929,-1.794556,-0.337896,-2.116075,-1.300010,2.379226,0.150852,-5.134008,2.050190,0.082814,-2.134163,1.526462,0.733590,0.343903,0.391443,1.421003,1
-2.077294,-0.240040,-0.281660,0.456875,0.845176,-0.624996,-1.797888,-3.616787,0.794968,1.588769,0.833739,-0.282845,-1.629510,-0.026899,-0.140926,0.348098,-0.254360,1.802002,-0.433610,0.727201,2
0.452506,0.437338,2.313007,0.977299,0.778199,0.128024,0.351490,0.954353,0.493056,-2.075155,1.627924,-1.100207,2.112772,-0.091449,0.963184,-1.187974,-0.086480,2.135179,1.733504,-7.546104,3
-0.563658,0.559353,-4.196207,-1.480977,-1.369929,0.662148,0.431361,4.710049,1.932902,-0.010342,-1.169268,2.963595,1.330498,0.870854,-2.098279,0.933708,-2.183665,-1.284289,0.644827,6.288836,1
0.184787,-0.427789,1.285315,1.566228,1.382813,0.878571,-1.534715,-5.300432,-0.855384,1.817207,-0.774466,-6.640040,-0.442039,-1.719086,-0.389048,-1.152112,-0.757958,-0.805955,-0.705324,-3.328258,6
-0.288363,-0.456762,-3.745643,0.035002,0.794364,-0.490400,0.035192,0.074145,1.174860,1.597768,1.080208,-3.622470,1.601233,0.341265,-4.275565,-0.792981,1.016561,-0.717003,1.212784,4.725798,1
0.557222,2.074217,-2.353715,0.027486,2.044538,-0.485885,-0.942897,0.171770,1.784057,1.903958,-0.952720,-2.821711,1.828106,-1.342232,-4.074771,-0.299659,-0.178010,0.539300,0.054032,4.307313,1
-0.559686,2.171032,-1.952670,-0.702185,-1.914384,-1.304348,-1.002522,2.997538,1.174620,1.339282,1.172402,1.296201,2.694806,-1.468625,-1.686577,-0.300722,-1.515898,3.230674,0.856010,3.210061,7
0.435213,1.500313,-0.758862,-0.289525,-0.234503,-1.391224,-0.299583,1.264742,-0.317108,0.844045,-0.732609,1.437238,0.423577,-2.034257,-1.730845,-0.721145,-0.118612,2.880246,-0.235309,3.531596,7
1.079146,0.722114,1.294955,-0.251521,-0.574485,0.446562,-1.711542,-3.535765,-1.505992,1.119651,-0.792045,-0.294888,-0.731627,-0.312030,2.869924,-1.534813,-0.562186,-2.056539,0.205667,-1.486257,7
0.859340,0.744793,0.607570,-0.076698,-0.382517,1.215925,-1.544922,-0.248496,0.399286,0.089037,1.026425,0.941194,0.228149,2.128022,2.063759,-0.635571,1.245949,0.214316,-0.223769,-3.072637,7
0.062556,0.954768,2.661912,0.620466,0.414705,0.271153,-2.599885,-6.929867,-1.016333,-1.801225,1.012079,-0.940017,0.858262,-0.523416,5.380014,0.228628,-0.413934,-2.904169,1.626973,-10.747070,8
-1.689597,1.200480,0.966657,1.912217,-0.860033,-0.015906,-1.371225,-7.093602,-0.415849,0.217434,0.249524,-5.219261,-1.428040,0.405558,-2.880053,1.420978,1.971074,-0.618854,1.208059,-1.826564,4
0.596936,0.562116,1.149401,-0.284308,-0.569213,-0.830888,-2.161736,-5.268534,-1.453139,0.777979,0.303169,1.277102,-1.230015,0.702073,3.484417,0.498038,0.916957,-1.276913,0.008969,-2.008548,6
-0.495359,-0.283900,1.083660,1.766608,1.767123,1.069471,-1.989407,-5.771341,0.730397,2.688941,0.499347,-8.164502,-0.263744,0.686531,-1.040106,-0.400122,0.072907,-0.487543,2.412026,-2.902626,5
0.264620,1.604591,2.394875,1.379987,0.454912,0.315042,-4.052007,-12.295273,-0.775119,-0.829934,0.159588,-4.519306,0.289522,-0.621460,4.200908,1.467566,1.386741,-4.961992,0.215318,-10.835860,8
0.566413,1.227166,2.242836,-0.432345,-0.580753,-0.749550,-2.493337,-2.297942,-1.762132,-1.237914,-0.651607,2.953055,2.045348,-2.081299,6.591659,-0.097786,2.014999,0.590073,-0.542450,-8.970472,6
-0.869753,1.215999,1.320904,-1.622154,0.059405,-0.718535,0.804786,1.921484,1.045981,-0.812989,-1.869781,4.484929,0.432881,0.343999,3.293329,-2.227196,-0.170203,-2.193143,-0.812406,0.881059,2
-1.560472,1.196255,0.587217,0.121673,0.824677,-0.329923,-2.050430,-0.607220,-0.926411,-1.403273,-0.312679,1.835151,2.490006,2.207920,3.155826,-0.509189,-1.619084,2.146504,-0.467499,-7.331377,6
-1.291592,0.902270,1.662805,-1.591914,-1.366683,0.797515,-2.432364,0.819748,1.245795,0.530132,1.183480,6.322272,-0.640162,-0.759924,7.147117,-1.196838,1.093222,0.688502,0.088257,-2.936695,7
-0.267256,-0.738858,1.799644,1.096138,-0.261321,-1.093551,-1.587101,-4.075172,-1.672678,-2.502139,0.685635,-0.572343,2.043268,0.714888,3.946829,-0.759044,1.547108,1.301265,0.717044,-11.544572,3
-0.618301,1.618251,1.819263,-0.383249,0.869485,-0.702923,-1.583736,-1.260152,1.560302,1.554665,0.574002,-0.652505,1.594186,0.329300,2.888278,-0.106889,0.250914,0.515111,1.265588,-2.231239,7
1.279615,1.163062,-0.499170,-1.901433,1.585995,0.343654,-0.322670,1.843436,0.918413,-0.903893,0.426500,5.099670,0.799123,-1.022053,3.894489,0.415674,0.251420,-3.151082,1.033310,0.549260,2
-0.181792,1.493654,-0.561805,-2.164090,-1.134091,0.398513,-1.519127,-0.443677,-0.715140,-0.521552,-0.482172,5.775267,0.231980,-0.429305,5.224042,0.422409,0.345659,-4.291407,1.692495,0.003118,2
-0.970599,0.622869,-2.703166,-1.223521,1.025760,-0.933129,0.272392,1.272991,-0.702700,0.425203,0.806386,1.844531,0.967591,0.390073,-1.205281,0.577162,-0.028235,-1.695919,0.985588,5.128335,1
0.218484,2.081551,1.329129,2.193088,0.984724,0.695194,-2.406477,-4.481876,0.441573,1.265494,0.243271,-6.585098,0.788720,-0.721010,-2.788199,-2.090342,0.362306,2.268091,-0.818027,-4.426075,0
0.253232,1.104403,-1.836862,-0.097377,0.122444,-1.425225,-0.873881,0.774434,0.711284,1.765584,0.533252,-1.636602,2.297735,-0.555068,-2.534722,0.234127,-0.872640,2.216666,-0.184912,2.681589,7
0.954202,0.287436,2.064591,-1.450251,-1.542861,1.283134,-2.027459,1.837948,-0.857344,-1.105511,-0.976536,6.797657,0.429108,-0.369602,8.695843,0.366826,-0.836624,0.485223,-0.196545,-7.104700,7
-0.456281,-0.289512,1.324571,-1.115876,-0.506671,0.795208,-2.600047,-0.946897,0.551472,1.466699,-0.978553,4.194769,-1.168908,0.583886,6.531965,1.387424,0.208503,0.585853,-0.604542,-2.659828,7
0.375941,-1.170133,-0.852200,-1.199036,-0.680749,0.637764,-0.776558,1.500199,-1.201244,0.865530,0.701175,5.231513,-2.078950,1.366335,2.901068,-1.654012,0.780451,0.772811,-1.289800,2.363204,9
-0.400368,-1.367270,1.455589,-0.182188,-0.468285,-0.398763,0.074380,0.824055,-0.589479,1.232050,0.635797,-1.998149,1.604788,0.582848,2.962213,-0.351383,1.922461,0.241610,2.026568,-3.036418,7
0.059917,2.352358,1.956263,-1.966163,0.722815,0.712749,-2.581039,3.718218,3.191470,1.098185,1.218938,6.049436,1.923694,-1.056768,7.263274,-1.000639,-3.029155,1.917944,0.817995,-3.773679,7
0.758579,1.668126,-1.467572,0.986091,-0.123632,-2.019113,1.281341,1.112495,-0.417523,1.322133,1.290002,-4.330513,1.126386,1.859999,-7.690539,-1.445873,1.015563,3.155196,-0.460153,6.647521,7
-1.353923,-0.704838,1.661972,-1.736072,0.665239,0.450584,-2.470428,1.786732,-0.208244,-1.124175,-0.095880,7.639607,1.712261,-0.629486,10.547227,0.687429,0.355175,1.267708,-0.018561,-9.249517,7
-0.785384,-3.436339,1.812581,0.345665,-0.534348,1.747537,-0.358639,-0.202054,-1.563154,1.885645,-0.495630,-3.745629,0.210887,-0.248850,4.148115,-1.507838,-1.687395,-0.520592,-0.799011,-5.210199,4
-0.501483,1.050517,1.518304,-0.317891,1.695061,-1.015666,-2.250146,-3.903863,0.802775,1.192508,-0.644978,0.814659,0.069616,0.349487,3.630611,0.242960,0.784660,-0.041785,1.571860,-2.391497,7
-1.123599,0.355747,-3.502050,-1.938733,0.716088,0.082220,0.002536,3.925586,1.282712,-0.250918,0.544713,5.113936,1.285296,1.482792,0.715245,-0.199347,-0.643718,-1.358143,-0.481398,4.425349,1
-0.764822,0.804839,1.304556,-0.475233,1.163635,-0.498027,-1.831698,-2.005173,-0.653127,1.591900,0.144062,1.835729,-1.142032,2.189330,3.024580,1.019167,-0.714545,1.158601,-1.139218,-0.239663,7
1.098786,1.815981,-1.773428,0.812149,0.859865,-0.984961,-0.410297,-0.925609,0.444721,0.282355,-2.206397,-0.989271,-0.485929,-1.307963,-5.425525,0.066012,-0.975581,2.447636,0.046332,4.380661,7
0.453598,1.166278,2.769917,-0.045531,0.824547,-0.749696,-2.154647,-2.983197,-0.088172,1.653981,-1.104491,-1.916987,1.941475,0.292525,4.354802,1.167079,0.359518,-0.055696,-0.230261,-5.419545,9
-0.746169,0.215182,0.878640,-0.581929,-0.921838,-0.901610,-2.129242,-4.401046,-0.076067,0.011385,0.957342,2.422291,-0.548086,-1.325338,4.794097,-0.964911,0.245574,-1.231857,0.539794,-3.407707,6
-0.269472,1.156049,1.188624,-1.322818,-1.082685,1.027364,0.335612,2.500033,1.090650,-1.084388,-0.393861,3.729406,0.582680,0.780631,3.663545,0.245085,-0.774582,-2.409317,-0.078729,-0.992324,2
0.534967,-3.130696,0.435421,2.063429,-1.551572,1.580907,-0.027653,-3.670900,0.371558,2.936698,-0.216097,-10.726345,-0.228007,-0.918723,-2.477479,-1.573113,0.419505,-0.934949,-0.197134,-1.838568,4
-1.528921,0.979135,1.336396,-1.599722,0.407752,-0.386797,-2.287428,-1.463176,0.328597,0.702007,1.796290,6.171699,-1.137442,0.520713,6.405303,0.933527,-0.026771,-0.325815,1.523579,-1.196149,7
0.017743,-2.339877,1.152644,2.373266,0.716559,1.949700,0.103427,-3.465355,0.102207,2.754001,0.289268,-11.802635,0.165689,-0.478115,-2.984865,-0.092964,-0.912777,-0.879139,0.709542,-2.613153,4
1.672140,-1.998253,-0.694992,0.028012,0.095446,-0.942336,-1.460075,-3.926299,0.344041,0.682679,-0.074294,1.909343,-2.493522,-0.236269,1.958949,-0.321674,-0.768647,0.922939,-0.648506,-0.227001,2
-0.969996,-0.127646,0.144304,-0.617097,1.072713,-1.428344,-0.753064,1.089052,-0.830675,-1.560541,-0.580264,3.446041,2.544594,-1.436241,3.611094,1.273180,-0.395294,1.836088,0.287132,-5.408387,3
-0.027226,-0.020771,0.839981,-0.909210,-1.554584,-0.993253,-2.759618,-5.327176,-0.054820,0.057441,0.247739,4.330159,-1.288845,0.938523,6.321141,0.999426,-0.424664,-1.321434,-0.258076,-3.459207,7
-0.151586,-1.725493,0.919266,0.890148,0.105050,0.207779,-1.758311,-5.700428,-0.278812,0.874491,0.744831,-3.165292,-0.849254,1.377844,2.435234,-1.104396,0.484341,-1.058802,0.820474,-4.721647,6
-0.964624,-1.277328,-2.297166,0.033745,-0.779270,-0.745770,-1.108764,-1.709907,-0.090597,0.992933,0.330771,-1.977250,1.680657,1.707452,-0.225156,-1.440217,-0.974039,-0.296137,-0.328720,-0.713381,1
-0.965331,1.635022,-3.138026,-1.629390,0.331945,-0.585063,-0.634280,0.923040,0.686685,-0.328170,1.412016,3.937679,1.079406,0.681669,-0.009666,0.334582,-1.052926,-2.404212,0.799436,4.350391,1
-0.328068,1.230819,0.238694,1.206564,-1.566768,-0.349847,-1.371104,-5.067468,0.820825,-1.251874,-0.297186,0.444399,-2.247106,-1.149802,-1.538463,-2.035345,1.252101,1.118407,-0.026613,-1.309273,4
0.558917,0.357714,1.043671,1.260356,-0.141090,-0.589795,-1.883659,-8.120964,0.350377,2.060656,0.014783,-5.791383,-0.956801,-0.608127,-0.981143,-0.492147,0.368754,-1.865529,-1.361633,-1.204633,6
-0.085892,-2.375473,-2.797635,0.557611,0.028979,-0.013653,-0.626229,-0.413591,1.760725,2.127777,0.346254,-5.302234,2.278214,2.656122,-1.860999,-1.185756,0.437925,0.613026,-0.040463,-0.272889,1
-0.286629,2.566936,-1.283822,0.129465,0.550431,-1.062301,-1.205626,0.864836,0.211644,1.163313,-0.646486,1.743390,-0.111387,0.034909,-3.567999,-0.287391,-0.287253,4.641654,-1.035171,4.416917,7
-0.040343,0.808180,-4.979387,-0.940707,0.030698,-1.397381,-0.315498,1.243972,-1.760716,0.605975,-0.652212,1.137345,1.777987,1.477651,-3.797674,-0.445895,0.102942,-0.405528,-1.294367,6.538550,2
0.282181,0.819995,-2.381588,-0.760202,-2.544093,-1.656684,0.132052,-0.280137,0.963623,1.239097,0.445551,-0.024838,0.557111,0.322275,-2.396356,-0.751182,-1.539367,-1.162055,-1.305173,6.305407,1
0.808684,-2.130121,-0.074319,-0.958344,-0.890761,1.661637,-0.257116,3.708226,0.287786,0.971489,-0.642899,2.161623,0.242275,0.094187,4.156909,0.367557,-0.916791,0.719619,-0.549255,-1.393411,3
1.172466,1.791833,-0.894291,0.908073,0.500143,-0.699515,-1.656621,-2.083432,1.186174,2.126253,-2.108012,-5.657321,2.498297,0.356709,-2.955988,-0.735699,-1.077405,1.436587,0.320238,0.018404,1
-0.707782,0.615297,0.794326,-0.195682,-0.810850,0.937008,-0.816488,1.408102,-0.823078,-1.149272,-0.342575,2.734710,0.273153,0.009556,2.631352,-1.085072,-0.988732,1.093098,0.126052,-3.829227,0
-0.664373,1.379986,1.866569,0.451308,0.054676,-1.628586,0.720094,-2.645411,1.023584,0.202341,-0.978884,-2.877324,0.308472,0.382747,-1.413437,1.392432,-0.087641,-1.413541,-1.119599,0.461764,4
-0.265004,0.940010,-0.653919,1.455080,1.789395,1.290158,-0.324408,-2.111367,-0.729462,2.437382,-2.175511,-5.798387,-2.055966,1.302475,-6.117851,0.409026,0.455842,0.463101,0.389809,5.429680,9
-0.521202,1.488886,1.789332,-0.847913,0.935690,-1.712293,-0.537186,-2.777811,0.990732,0.579830,-0.588027,1.317503,-0.104056,-1.568923,2.784678,-0.077786,-0.630088,-2.156298,0.244196,0.459454,7
-0.521900,-0.265402,2.016269,4.661395,-0.945815,2.983392,1.858935,-2.908285,0.777732,3.442961,0.425248,-21.156609,1.082009,-0.011691,-11.574979,-0.870072,-0.433853,-0.354661,1.703126,-0.213786,4
-1.381296,1.468458,-2.566493,-1.173596,-0.456791,-1.217750,-0.625602,0.551629,-3.350291,0.598379,-0.396647,2.208584,1.169194,2.633138,-1.010027,-1.236196,1.475857,-0.863706,0.327797,4.782231,1
0.481557,-1.730502,1.516395,0.756529,0.187464,-1.276401,-0.295552,-4.977736,0.292111,1.013952,0.758057,-3.436944,-0.782537,0.998825,1.212868,-0.220522,-0.054740,-0.911892,0.460707,-2.360595,6
0.987421,1.901835,1.224982,2.027278,-0.395597,1.187329,-0.247614,-1.512057,-2.122260,0.313037,-1.058582,-4.240902,-1.596009,-1.259815,-5.158130,-0.088593,1.286746,2.613344,3.052485,0.579809,4
-0.444056,-1.974169,0.458986,0.618931,-0.198831,-0.755095,-2.035053,-6.271973,0.835620,0.333049,-0.727804,0.947566,-3.136537,1.812999,2.756962,0.521827,-0.322644,0.768133,1.330335,-2.890883,2
-0.273739,-0.698238,-1.967480,1.011369,1.470284,-0.645923,-1.078691,-3.235011,1.072943,1.152268,0.724447,-5.204775,1.617072,-0.902287,-2.568027,-1.150820,0.614347,0.011341,-0.403476,-0.943202,1
1.040360,0.528620,1.288235,1.248501,-0.165295,0.075841,-2.475957,-5.317949,1.989421,0.997505,-1.538919,-2.482122,-1.022575,1.903944,0.676573,1.559542,0.722983,1.672736,0.727953,-3.558813,6
-1.154323,-0.274501,-0.924731,-0.576407,-0.920157,0.917729,-1.302799,0.329455,-0.638247,0.429812,1.549039,3.942367,-2.055838,-0.016117,1.575158,0.340590,1.172878,1.337385,0.768770,1.623897,9
-1.075335,1.456022,0.895536,1.598575,0.106900,-0.647772,-0.104235,-2.805353,-0.255764,-0.425299,0.119362,-3.605977,-0.117330,0.988785,-3.794484,-0.513086,1.111166,1.382413,-0.328770,-1.004775,4
-0.311981,1.228382,1.084105,2.264227,-0.031572,1.268064,-1.051957,-5.295432,1.042252,-1.977842,0.169405,-3.354615,-1.671662,-0.662232,-2.664606,0.808736,-0.672996,0.234862,-0.005021,-4.737169,4
-0.218141,2.361945,-0.929810,-0.423873,-0.401692,-0.734007,-0.861758,2.228832,0.878051,1.701913,0.903755,1.658844,0.245365,0.705560,-2.080603,-0.371552,0.004893,3.286157,-0.741385,4.846427,7
-0.525278,-2.369330,-0.902581,0.968953,-1.193286,0.441412,-0.541257,-2.399125,-0.032556,1.919085,-0.101748,-3.915108,-1.367993,-1.213512,-1.333933,-0.095155,-0.515049,0.911642,-0.090746,0.731236,2
-1.003373,-1.181139,1.142804,0.245189,-1.152098,-0.115533,-2.318519,-5.113946,0.688214,0.595470,-2.117700,-1.030483,0.346633,0.260832,4.692719,1.448017,1.449581,-0.930224,0.275780,-6.539156,7
-0.899989,-0.391846,1.408159,0.757487,1.601384,0.755972,-2.058374,-4.905838,1.123598,-1.577993,-0.166097,-0.080990,-0.244245,1.450392,4.005430,-1.252437,1.398289,-1.147437,0.723575,-8.328384,6
-0.255015,1.306773,0.558252,1.937218,0.200524,0.054730,-2.087571,-6.397430,-0.845946,-1.912879,-0.947476,-0.553191,-1.972988,-0.522567,-1.567180,0.908628,1.027302,1.717376,-0.643036,-4.716616,4
-0.035175,2.228271,2.272128,-0.978038,-0.677532,-0.514095,-2.792467,-1.112151,0.912678,0.361287,0.396162,3.125822,2.111330,-0.734886,6.607000,0.529611,-0.911113,0.600282,0.371037,-6.065161,6
0.808411,0.053212,0.764504,1.398887,-0.746059,-0.785028,-1.215072,-7.135474,1.119128,1.079617,-0.158669,-5.354431,-1.243556,0.050391,-1.342569,-2.326091,-4.345662,-1.442290,0.435261,-1.200383,6
-0.568415,-0.221595,-0.007453,-0.201314,1.136150,-0.474810,-0.500772,-1.223667,0.274066,1.650734,0.925949,2.361227,-3.316781,-0.306615,-0.734561,-0.180510,-1.230781,1.792336,0.094798,4.923305,2
-0.378088,-1.842873,-0.990947,-1.797862,0.236081,2.049744,0.780343,7.355547,0.254168,0.421618,-1.036476,5.556914,-0.181314,0.147408,3.216563,1.249768,-0.247121,0.826622,0.226375,2.040646,3
-0.357774,1.276392,-3.181423,-0.486997,2.260870,-0.738397,-0.144492,2.138776,1.062105,1.131828,1.045273,-0.453413,2.077446,1.710396,-3.718469,1.139057,0.241038,0.699107,1.199686,5.085082,1
0.218094,1.117909,1.751533,-1.072443,-0.334865,0.658702,1.842184,5.172983,0.261132,0.348969,0.064016,1.410933,0.501080,-1.482083,0.788791,0.970583,-1.206646,-0.833680,-0.163844,2.736762,2
-1.455898,0.846430,-1.004956,-0.179836,-0.688495,-1.854619,0.019183,-0.898404,0.886966,1.830865,-0.068325,1.486887,-2.524305,0.465831,-3.277785,-0.196282,0.257635,2.127997,-0.645231,8.239084,7
1.556122,1.994378,1.475629,-1.855696,-0.653569,0.711664,-2.383891,1.697001,-0.602331,1.138262,-0.153434,4.725034,1.371557,-0.497139,6.800963,-0.082897,1.376518,-0.296257,-0.952526,-2.649323,7
-1.136064,-1.754213,1.548331,1.222936,1.126022,1.842608,1.507234,0.945563,0.156136,2.486670,0.501717,-9.147749,0.973786,-2.944297,-2.235113,1.391984,0.543290,-1.393236,-0.509557,-0.509051,4
0.069776,1.357963,0.754437,-0.941604,1.346872,-1.137167,-1.115596,-2.541150,0.927826,0.080150,-0.408169,2.854525,-0.445897,2.160457,3.093546,-1.583713,-2.345174,-1.766967,0.346381,0.073056,6
0.948903,-0.201545,-4.034303,-0.592522,-2.481930,-1.531067,-0.352724,1.148593,0.054877,-0.597778,-1.076844,1.697994,2.222030,0.434205,-1.866740,-0.543817,-1.333856,0.721786,-0.804224,2.093733,1
1.715844,0.757603,0.159181,-0.891343,0.632974,0.518218,-2.034855,-1.585055,0.050606,-1.086091,0.665913,6.481909,-1.880310,0.545574,4.495315,-0.478437,-0.945094,-0.152404,-0.530959,-1.817424,9
0.618715,0.830014,0.327416,-3.792629,-0.819361,1.266373,-1.449394,6.894918,-0.273074,-0.139026,0.028733,14.131700,-0.812451,0.668485,9.802319,-0.207482,0.079184,0.542699,-0.337302,0.999666,8
2.566274,-3.073330,-0.354228,1.518567,-0.619551,2.220260,1.171283,-0.086975,-0.085315,2.130859,0.276465,-8.173255,-0.733871,0.020553,-3.571565,0.249954,-0.246052,-0.689265,-0.135193,0.699172,4
-0.222337,-1.168327,-2.656026,1.536192,2.879349,-0.384047,-1.087503,-2.532934,0.636133,0.611609,1.187638,-6.501328,2.693331,-0.073081,-3.704002,-1.274014,1.459739,1.139980,0.742115,-2.880770,1
1.964451,-1.257625,1.705596,-1.337118,0.075387,0.121231,-3.082472,-2.283303,-0.512606,0.741146,1.424147,5.263776,-0.494144,-1.564906,9.639409,-1.142966,0.534566,0.125620,-0.213746,-6.446312,7
-0.370197,-0.631804,2.310548,-1.135897,0.163305,-0.718653,-1.120504,1.942688,1.427366,-1.326681,-0.022734,4.490048,3.212227,-3.532163,8.429238,0.722568,-0.938502,1.379251,1.787473,-9.651475,3
-1.213102,1.777624,0.014424,0.970575,-2.448852,-0.301259,-1.821662,-5.367808,0.339155,1.794098,1.540159,-2.874229,-1.955050,1.354834,-2.649794,-0.099711,-1.351594,0.344373,-0.354074,2.753867,4
-0.380282,-0.200984,1.138995,-2.051872,2.412352,0.445303,-0.260126,3.474033,0.023039,-0.133201,0.967919,8.141186,-1.388507,-0.337343,6.212133,0.517695,-1.061496,0.392356,1.179902,0.410124,8
-0.490049,0.360911,1.409956,-1.812493,-0.658140,1.167240,-0.391032,3.058573,-0.471703,-1.138088,1.337241,5.952658,0.702070,-0.364959,6.553285,1.827553,0.430304,-1.825172,-0.446110,-3.535478,2
-0.558789,2.053859,-3.047891,-1.193391,-0.108605,-0.696401,-0.779131,1.146039,-0.827627,1.222834,1.152593,1.235869,1.547807,-0.959699,-1.971586,-0.200992,0.183282,-1.050901,0.463291,5.898190,1
-0.308016,-2.044738,0.788004,2.448055,0.382537,1.087776,-1.717302,-7.144587,-0.106257,2.634812,-1.217179,-11.082322,0.307328,0.030402,-1.295947,0.258095,-1.420564,-1.074148,0.391642,-5.127644,4
-1.480893,-0.467850,0.730065,0.078762,-1.806206,-0.511122,-1.786202,-2.212464,-0.580477,-2.000036,-2.223048,2.820409,1.052454,-1.877987,4.643712,1.344611,-0.224670,1.162552,0.217534,-8.238050,3
0.295193,-1.650759,1.456966,2.225523,0.074222,2.440358,1.340857,-1.428532,-0.778542,1.481217,-0.486135,-9.839294,-0.816424,-1.552257,-4.168731,-1.066823,0.061799,-1.135914,-1.311799,-0.854543,4
