f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
0.762138,0.300392,0.071207,1.604341,1.504170,0.357148,-0.059570,-4.209549,-0.641609,1.356804,0.788052,-5.963708,-1.626008,-0.138678,-4.524676,-0.812281,-0.508469,-0.667547,0.867357,2.455102,0
-0.820523,-0.192498,1.531947,-0.049542,-0.419164,-0.838152,0.362485,1.436351,-1.472669,-1.929473,1.099325,2.404592,1.421650,0.335609,2.443337,-1.048238,-1.041564,1.715333,0.196537,-5.244735,3
0.122111,2.415269,0.048166,-1.014888,-0.248013,-0.706897,-1.697198,1.032717,-1.006103,0.992389,1.273358,4.797731,-0.444818,-1.418071,1.426923,-0.782706,0.036506,2.517358,2.450861,2.460739,0
-0.732178,1.481366,0.869902,1.671240,0.928180,0.739119,-0.431239,-4.776719,0.060921,-1.225987,-0.865243,-3.529250,-1.181973,-0.067752,-3.043203,-0.579167,0.786760,-1.551143,0.695356,-2.077461,4
0.730501,1.176629,-0.925699,1.106774,0.890250,0.342370,-0.204826,-2.899034,0.312029,-0.030377,0.652658,-3.334487,-0.867997,1.624821,-4.448548,1.180266,0.094888,-0.752593,0.471593,2.104076,0
-0.396485,-1.082318,0.885552,-0.164144,-0.082498,1.473640,-1.184187,-0.310579,-0.843483,-0.185798,-0.423034,3.463573,-2.356305,0.624659,3.562979,-0.509588,0.997547,1.230307,-0.521753,-2.620802,3
0.979134,1.483057,1.236950,0.262574,-1.058816,-1.039205,1.582904,4.508865,0.454143,-0.853149,1.352785,-1.552668,3.485973,-1.472855,-1.692150,0.007488,-0.988779,2.581725,1.184898,-1.837640,0
-1.317794,-0.378924,2.316854,0.292820,0.712058,0.266780,-2.765280,-5.448357,-0.960216,-1.104304,1.760511,0.137217,0.888600,-0.837780,6.925969,-0.083098,-1.007891,-1.682992,-0.196095,-10.819934,8
0.597981,-1.298123,0.321046,0.619629,-0.780970,-1.225701,1.453885,-1.311773,-1.589588,-1.448120,0.903474,-0.782318,-0.669873,1.262763,-1.404766,0.463428,-1.020294,-0.164348,-0.647895,-0.717442,5
0.036584,-3.010738,1.011380,0.423176,-0.982597,1.438190,1.683166,2.953674,1.559723,1.780272,-0.009318,-5.139083,0.878801,1.610678,0.090347,-0.188806,-0.140209,-0.241268,0.133249,-1.207649,4
-0.052713,-1.435338,-0.105227,1.225769,1.297644,-0.445691,-1.878342,-6.279645,0.087635,1.977761,0.923311,-3.752359,-2.050304,-0.837351,-0.506376,-2.296810,0.516934,0.630769,0.787261,-0.609048,2
-0.321807,-0.401294,-3.279943,-1.421687,1.746820,0.580425,-0.468094,2.372094,0.284899,0.661822,0.767358,2.632676,0.869849,-1.854262,0.534190,0.603239,0.700464,-1.687280,0.461209,3.426014,1
-1.476496,1.266078,1.571308,-2.432924,0.151147,0.881681,-1.262087,1.936345,1.242412,-0.629568,0.737557,7.240859,0.435063,-2.797106,8.048349,0.082213,-1.087547,-2.891065,1.121481,-2.903925,2
-0.654094,-0.386048,-1.632796,-2.109867,-1.143007,0.991926,-0.964307,4.721848,-1.150799,-0.099975,-0.156831,8.188051,-0.240327,0.672678,4.722281,-0.277166,0.130279,1.163522,0.054194,1.349282,8
0.779326,-1.063675,0.566128,-2.390579,0.057683,2.258833,1.112363,8.235244,1.629419,0.695439,0.694986,9.273137,-3.173043,-1.324964,4.493941,0.253897,0.356163,1.500854,-0.987514,5.121758,3
-1.206276,-1.170767,1.074357,1.741060,0.675960,0.953122,-0.486205,-4.770164,-1.485209,0.598679,-1.949527,-5.718202,-1.268151,0.344894,-1.283689,-0.397490,-0.774945,-0.899771,-0.724205,-3.052594,4
0.151151,2.072476,1.357992,1.359207,-0.498207,0.871745,-0.055576,-2.367243,0.291684,1.354271,-0.224029,-5.569958,-0.816825,-0.069404,-4.046563,0.959364,1.056613,-0.511075,1.136712,2.021047,0
1.029765,0.786964,1.791151,0.071553,0.600388,-1.587112,1.250738,-0.296345,-0.918492,1.225952,0.044408,-2.790305,0.455629,-2.009013,-1.223306,-2.032077,0.197449,-0.574547,-0.367543,2.446459,0
1.933397,1.133272,2.209898,1.338385,0.311358,0.133128,-3.895806,-9.663440,0.584788,-1.764788,0.545979,-2.041006,0.638845,-1.669792,4.896348,-0.136179,-0.033248,-1.876646,1.151185,-12.278179,8
-0.540304,0.529637,-0.494118,0.550600,1.838542,-0.794489,-1.292456,-4.081983,-0.759203,0.266787,-0.417436,-0.058760,-1.513519,1.770145,-1.023682,1.176074,0.329377,0.408634,-0.391588,0.807948,2
0.198270,0.395424,0.915639,1.593928,-0.361117,0.253632,-0.785873,-4.808474,-0.401850,2.118914,0.438861,-6.722054,-1.082101,-0.776245,-3.168809,0.952030,0.097352,-0.290799,-0.779821,0.714978,0
0.080893,1.848432,1.342766,-0.090367,0.127862,-0.786365,-2.526907,-6.429413,0.603661,1.370963,0.892275,-1.392050,-0.191170,0.920335,2.656519,1.334324,-1.393858,-2.525423,0.994895,-1.592102,8
1.894243,-0.614430,-3.339849,-1.816869,0.403273,0.789648,-0.148053,4.685609,-0.667705,0.529242,-0.854980,3.897183,1.514250,1.221954,1.096198,-0.752796,-0.002550,-0.821377,0.109423,3.353395,1
1.553420,2.219883,1.115391,0.605953,1.337274,-1.519508,-0.878531,-0.197370,0.735283,0.716102,1.767839,-2.226835,2.554674,0.373950,-1.049346,0.785242,2.297992,3.250106,-0.499084,-2.019372,0
0.210444,1.603290,1.699628,-0.587436,0.237378,-0.882406,-2.095531,-0.529256,0.290126,-0.511981,0.471501,2.822767,2.423206,1.122907,4.939624,-1.680109,-1.585117,1.367031,0.858784,-6.415936,6
0.130203,-0.133580,1.074512,0.730786,0.482521,-0.949634,-2.089489,-6.354521,0.641850,0.663730,-0.234915,-1.558296,-1.090488,-0.477584,1.922316,1.269366,-1.820994,-0.104429,1.195181,-3.453459,6
-0.076603,1.026261,2.504591,1.045898,1.019718,0.240939,-3.237618,-8.235961,-0.999388,-0.920150,-0.003443,-2.730805,0.764249,0.812062,4.558608,-0.520717,-0.885175,-2.330154,1.105001,-10.517122,8
1.536449,1.633039,0.852347,2.432251,0.848317,0.925392,-1.296266,-7.370288,-1.024415,0.311846,1.344411,-7.741288,-1.056038,0.683819,-4.380930,0.671500,1.314529,-1.734452,0.666062,-2.068129,4
-2.036337,0.907863,-0.144672,-2.040074,-0.620660,1.275190,-1.258083,3.910919,-0.898497,0.231900,1.565653,7.817820,-0.779683,0.701246,4.976179,0.678450,0.450632,0.548332,-1.286477,1.094139,8
0.655465,1.595965,0.983262,1.404575,0.081851,-1.175952,0.349032,-3.098959,-1.238370,-0.855252,-1.492587,-1.218140,-2.023378,-1.181641,-4.455330,0.235453,0.038450,1.681025,0.623560,1.577725,4
-0.164326,1.936360,0.670246,1.157725,-0.415555,0.836819,-1.692064,-4.422061,-0.019116,0.443093,-1.462355,-4.049815,-0.055605,-1.377279,-1.385046,-0.012598,2.007720,-1.028567,0.604344,-1.801817,0
1.105393,0.063337,1.021395,1.738662,-1.893090,-0.067488,-1.292700,-5.856081,-1.095248,-1.518662,1.012481,-1.258452,-2.158609,-1.341020,-0.773449,0.027704,1.274497,1.362870,-0.137968,-4.312564,4
-0.213579,1.643380,-2.016910,0.049880,0.943375,-0.656090,-1.272087,0.325793,0.745842,1.494030,-0.798456,-2.059021,2.474136,-0.991748,-2.691510,-0.113399,0.664982,1.511344,0.341359,1.898602,5
1.199664,0.762378,1.442089,-3.734482,0.738686,0.921483,-2.022635,3.451301,-0.402148,-0.734065,-0.661365,13.366905,-0.622120,-0.150740,12.203399,0.431011,0.872418,-1.873374,-1.394053,-2.577162,2
-1.746897,1.024039,1.028541,0.735816,0.060882,1.102432,1.134619,2.349990,0.597763,0.323710,-0.367932,-3.617216,0.918862,0.769742,-3.031606,0.593719,-0.768010,0.485207,2.573902,0.465677,0
0.169194,-0.439983,0.513633,1.573445,1.147884,-0.486880,-1.878533,-7.355766,-1.405168,-0.098442,0.477616,-2.744121,-1.931589,0.304175,-0.578495,1.601466,-0.470195,0.145177,0.046159,-3.353897,4
-0.035359,0.215021,0.928240,1.945830,0.857094,0.604056,0.202397,-4.130485,-0.260352,-0.664688,0.022328,-5.823662,-0.693631,-0.265435,-3.541370,-0.926518,0.587395,-1.033535,1.160881,-2.265709,4
-0.754984,0.708237,-3.038103,-2.025060,-2.192601,0.704718,0.302056,5.555150,-0.693106,0.693021,-0.462351,4.190209,1.478943,-2.055511,0.201930,-0.731382,-1.851072,-1.035424,-0.529837,5.651582,1
-0.621888,0.978139,2.573803,-0.255243,-0.524916,-0.107680,-1.955087,-5.158334,1.600312,-1.673261,0.241074,1.709126,0.545164,-0.421099,6.229406,0.880857,-1.826437,-3.312690,0.246191,-8.193864,8
-1.298770,-0.947874,-0.290263,-0.317611,1.096720,-1.455096,-0.100528,-1.442916,-0.314028,1.428051,-1.901755,2.011745,-2.555893,2.187648,-0.183767,-1.156717,1.076248,1.433440,-0.057101,4.411983,2
-0.189226,-1.290179,-1.521017,-1.980336,-0.451375,0.522019,0.201526,5.323013,-1.799333,0.585695,1.386312,4.670735,1.284953,-0.272395,3.510979,-1.993496,-0.130068,-0.234811,-0.444685,1.548107,8
1.663413,1.689196,0.752768,1.893596,1.958669,0.283404,1.015786,-2.361898,0.983910,-0.717409,-1.433663,-4.703359,-1.212379,-0.445559,-6.170825,0.163266,0.864194,0.258884,-0.277865,1.568994,0
-0.296696,1.357345,2.131483,-0.235479,-0.045767,-0.465247,-0.182324,0.675844,-1.934877,-1.125752,-0.230871,2.306863,0.662042,-1.365363,2.518854,-1.516039,-0.191150,0.695977,0.600602,-3.393944,0
-0.717630,1.042699,0.624267,1.371323,0.396213,0.674624,-0.179233,-3.590498,0.579846,0.049712,-0.049804,-3.798538,-1.501865,-0.518889,-3.343853,-0.746311,0.722140,-0.760921,-0.550862,0.708505,0
0.014090,0.693670,-0.578789,1.068216,-1.395103,-1.928685,0.915439,-2.870590,-0.746380,-1.025094,-0.631632,-1.260692,-1.279005,-0.215064,-4.872800,-0.287547,-1.149209,1.013687,0.748655,2.998324,4
1.175981,-0.797862,1.703609,0.912036,-0.515737,0.776356,-1.307641,-2.879363,-0.651199,1.688607,0.395605,-5.694685,1.329801,0.510580,2.033116,0.127921,1.293078,-0.541747,-1.030125,-5.391640,5
-0.404670,1.075721,2.054366,0.190160,-0.537768,-0.192914,-2.906391,-6.623086,-0.050787,-1.451918,-0.214938,0.491760,0.745988,0.361823,5.667720,0.463000,0.537490,-2.620294,0.257807,-9.191613,8
-0.192687,2.127246,1.110546,1.793410,-0.369208,1.267794,-1.622205,-4.631373,1.169113,1.849243,0.064920,-7.361834,-0.113211,1.780267,-3.388927,1.022077,0.556652,-0.377673,0.616216,-0.760319,0
-1.178015,-0.113279,-3.940339,0.296422,0.987237,0.166786,0.215095,0.411594,-1.041379,0.796962,-0.062432,-3.486637,1.443087,1.905580,-5.181480,1.313131,0.021832,-0.980461,0.294198,4.304982,1
0.758430,0.861398,0.679941,1.195707,-0.796841,0.607700,-1.803570,-4.618538,1.636123,0.606746,-2.108597,-1.948749,-1.825936,-0.403455,-1.028755,-0.442731,-0.763061,0.702104,-1.038792,-1.220656,0
0.340328,1.602141,2.261596,-2.562384,-0.225799,1.040425,-1.950108,3.303775,0.292984,-0.421218,1.378779,8.693745,0.990708,-0.819683,9.808884,0.460938,0.701446,-0.588513,1.443556,-4.567546,2
-0.318299,-0.491519,0.911687,1.042442,0.533131,0.272838,-2.067749,-5.772522,-2.028469,2.052284,0.273039,-4.090189,-1.459855,-0.662698,0.338476,-0.338596,-0.441554,-0.356046,1.019098,-1.791909,6
0.708831,1.292797,-1.315895,-2.259154,0.172764,0.862036,0.456944,7.075391,-1.317139,0.487651,-0.057755,8.380962,-1.200511,-0.858251,0.958660,0.830859,0.351655,1.452039,-1.068955,7.210658,8
-0.284297,0.939447,1.046972,0.976827,-0.260180,-1.856899,0.851802,-2.672605,0.653945,-1.829285,-0.572328,-0.721327,-0.515656,-0.472606,-2.314029,-0.473509,-0.203444,0.501522,-1.603091,-0.657487,4
-2.051895,-0.829469,-3.062793,-1.438229,-1.479578,0.221380,-0.668632,1.743384,-0.695624,0.123971,0.387002,3.400732,0.947814,1.110674,1.714082,-1.956579,-0.794335,-1.514589,-0.679613,1.818233,1
-1.979074,-0.466131,0.905632,-1.238730,0.096377,-0.915838,-1.546754,-2.922805,0.155206,0.007359,1.200853,4.766957,-0.971873,0.404777,5.905923,-0.337144,-0.820943,-1.528526,1.210091,-2.124425,6
-1.327161,-0.322285,-0.340695,1.406381,0.053951,-1.466608,1.629076,-2.731438,1.215528,-1.843413,-0.384965,-4.614740,0.861507,-1.116872,-4.195055,0.688737,0.270391,-1.261232,0.082988,-1.133826,5
-0.970569,-0.473632,-0.166514,0.169538,0.336641,-1.406528,-0.057944,-2.260734,-1.261825,1.150863,0.656147,-0.245012,-1.882732,-0.045712,-1.220433,-0.113582,-1.058323,0.622760,-1.469674,3.331398,2
-0.349760,-1.058576,1.228044,0.617190,0.272170,0.207246,-1.031311,-1.184787,-1.019916,-1.841366,0.503538,0.102001,1.557531,-0.933513,3.587331,0.739965,-0.291411,1.041107,-0.379422,-9.107596,3
-0.508608,0.684928,1.549281,0.092878,-1.008234,0.366380,-2.315162,-4.713902,-0.289536,-1.902785,-0.490015,1.249630,0.837662,0.609504,5.226327,-0.550503,-0.359926,-2.118194,0.656162,-8.882812,8
1.213180,1.188100,-0.089778,0.910502,-1.541732,-1.114099,-1.264186,-3.710596,-0.194087,0.836609,0.359623,-3.258193,0.749071,-0.164067,-1.984779,0.700022,2.846731,0.879370,0.265307,-0.633278,6
-0.483170,0.843603,0.632505,-1.809907,0.863563,-0.127893,-1.012539,1.152811,-0.688192,-0.306572,1.646464,7.015483,-0.678013,0.490002,5.203762,1.023684,-1.515356,-0.578052,-1.099419,0.084929,8
-0.822257,1.528554,-1.426581,-0.591993,0.294953,-0.512093,-1.158502,-2.783815,-0.032857,-0.721312,0.733727,1.335944,0.548571,0.251365,0.445057,0.213242,0.734900,-2.777405,-1.053886,0.405458,2
-0.735556,1.851521,1.037947,0.556003,1.161084,-0.201305,-1.534709,-3.550722,1.086178,0.412236,-0.156833,0.513883,-1.887381,0.207699,-0.445700,1.497038,-0.109710,0.951224,-0.220086,0.297648,0
-0.239590,0.082783,-0.189568,0.981049,-0.959886,-2.276032,1.752356,-2.093745,0.141926,-2.797466,0.293969,-1.786069,0.935508,0.204375,-3.324944,-1.479507,-0.906808,-0.731525,-2.210359,-1.324899,5
-0.691171,1.060330,-0.959550,2.059482,0.077140,1.315493,-0.107589,-1.664852,-0.050826,-1.686616,1.313395,-2.556672,-1.556538,-0.515220,-5.941497,0.913901,-0.309390,2.004587,1.025779,-0.094054,4
0.518828,0.449291,-0.120671,0.644450,0.073832,-0.086022,-1.800728,-5.946261,0.793257,0.766529,-0.074379,-3.118769,-0.531731,1.241414,-0.052463,-1.385594,-0.616982,-2.074812,0.038726,-1.345615,6
-0.599927,-0.966454,0.096102,2.539885,1.437104,1.460973,1.390254,-1.584428,1.263902,3.785316,-0.273535,-14.785192,1.301653,0.303475,-7.994595,2.800923,0.493627,-1.227497,-0.243377,2.530798,4
-1.212515,-2.189478,1.024698,1.955692,0.180496,2.083209,0.403891,-2.566754,0.010492,2.555532,-0.415341,-9.215054,-1.279465,-0.579649,-3.137583,0.459801,1.493785,-0.803901,1.333802,-0.437872,4
0.734334,-2.762027,0.298674,2.315089,-0.457643,1.915155,0.972169,-1.739581,0.378718,2.202479,0.311797,-11.098796,0.060993,1.653478,-4.479554,-0.554997,-1.232432,-0.603781,0.085897,-1.061107,4
0.946823,2.198385,2.077554,-0.608740,-0.051149,-1.827268,-0.312445,2.607000,-1.045874,1.300472,0.619380,0.041788,3.142743,1.418370,1.615989,-1.188153,0.221656,2.443891,0.734456,-1.176393,0
0.645131,-0.814303,1.819751,-1.229511,0.184541,0.667079,-0.001553,4.758807,0.837856,-1.411873,0.286572,4.679331,2.156372,-0.219589,6.506352,-1.891032,0.066631,1.143590,-0.171922,-6.742494,3
1.278421,-3.295665,2.795293,2.234965,0.232806,2.164637,1.022824,-0.207963,1.003390,2.608902,-0.629799,-12.435304,1.920490,-0.323915,-0.817006,0.336653,0.964531,0.125198,-0.448234,-6.266853,4
1.517832,-0.999093,0.629325,1.076397,0.100534,-0.929247,-1.279055,-5.714094,0.077009,1.024735,1.774757,-1.252592,-3.052999,0.885352,-0.469463,-0.001857,-1.493221,1.522230,-0.006673,0.048728,2
-1.661143,2.154568,2.471861,1.966610,0.327559,0.704431,-2.735746,-4.438598,0.453106,0.530407,-0.118377,-6.388329,2.167284,-0.464168,0.061394,0.398868,2.078713,1.596177,0.955039,-8.510978,0
-1.412525,-2.241749,2.331053,-1.522231,1.153798,-0.511822,2.609368,6.370717,-0.432450,0.979053,0.646323,1.684327,1.210230,-1.048264,4.164085,0.752914,1.274713,0.099478,-1.107725,0.246413,9
-0.495164,-1.284108,1.619133,-0.416900,1.110500,-1.351718,-0.122301,0.024738,0.317549,-0.401809,-0.280293,1.302137,1.292617,0.522910,4.378963,0.151891,0.535062,0.708787,-0.821563,-4.582362,7
0.904508,0.155027,-2.696859,0.455577,-0.069507,-1.417293,-0.657207,-0.487901,-0.950199,1.691973,-0.910841,-3.870427,2.473147,1.743335,-3.901991,-0.726721,0.123123,1.782757,-1.158281,2.431113,7
-1.064643,1.041300,0.641474,1.342756,-0.861882,-0.363188,-0.219912,-3.786538,-0.187916,-0.018158,-0.421660,-2.188761,-2.242553,-0.473207,-3.595643,0.080522,0.265132,0.830733,-1.121773,1.494740,4
-0.360758,1.511912,0.261070,1.035543,-0.552672,-1.121480,-1.307485,-1.428223,0.215503,-1.066117,-1.477646,0.029914,0.989338,-0.028661,-1.308404,-0.058522,0.173729,3.774167,-1.948078,-3.550967,0
2.237293,1.097042,-0.001578,1.828713,-0.775165,1.401682,-0.066127,-2.385805,-1.705694,0.745910,-0.342176,-5.585932,-1.347758,-0.813399,-5.563703,0.148690,-1.176672,0.094319,-0.521264,1.793920,4
-0.034666,-2.499516,1.100099,0.554371,1.932146,2.206143,1.096316,1.856793,0.713473,1.724476,-0.895512,-4.577369,-0.370106,-0.129034,0.116336,0.865990,1.080773,-0.611340,-0.510467,-0.597488,4
-0.860179,-0.707601,1.729435,0.051471,-0.503857,-0.958561,-2.246861,-2.559868,0.835959,-1.891695,-1.011916,2.391515,2.113681,-0.512167,6.618304,0.904927,-1.663484,1.380052,1.613029,-11.370112,3
-1.376371,1.009573,1.009957,-2.396639,-4.401840,0.946734,-1.925121,3.393253,-0.093283,-0.556906,-0.619475,9.397921,0.218070,0.483555,8.295003,-1.225604,-2.005866,0.146249,-0.966125,-3.141827,8
-0.705430,-3.718142,2.169847,1.083771,-0.517810,1.985476,0.839236,0.740393,-1.100963,2.403419,-1.265336,-8.219351,1.237529,0.333508,1.731682,0.114973,0.829711,-0.706889,-0.092496,-4.818907,4
1.419759,-0.313724,2.179235,-2.070000,1.506437,1.135881,0.063309,7.707301,0.815625,1.003078,0.767433,4.950568,2.050184,-1.499259,6.885683,1.101769,1.726035,1.788986,1.121559,-2.578588,3
1.415648,-0.778225,0.492549,-0.411703,0.101015,0.643964,-0.813069,-0.504305,-0.080166,1.687518,0.914618,0.795499,-1.684989,-0.503086,2.109694,-0.660209,1.346415,0.241274,1.856203,1.153669,5
0.966236,1.823400,-0.770954,-1.535453,0.108208,0.007583,-1.383423,0.713665,0.357503,-0.089783,0.192831,4.604765,0.515662,0.476066,2.762352,-0.047474,0.840194,-1.194133,1.283191,1.066340,2
1.505969,2.321123,1.948566,-1.368276,-1.948652,0.765232,-1.488468,3.860322,0.677523,0.521186,2.313760,3.876188,2.259203,0.322661,5.176940,0.386209,0.273949,1.368217,0.996353,-3.289244,0
1.236139,1.542793,1.788246,1.455930,0.412895,0.570337,-1.641966,-6.240458,-0.351310,-0.467355,-0.845150,-5.417728,0.709731,1.123044,0.095060,1.186385,0.575144,-2.700085,-1.048164,-6.055925,8
0.895345,-1.490888,1.138841,2.939726,1.639144,2.657131,2.255946,-0.996321,0.873299,2.255135,0.350224,-13.090480,-1.262887,1.683262,-7.845439,-2.279119,-0.242275,-0.978935,-1.066462,2.167818,4
-0.706454,-0.232696,-3.479362,0.464902,0.728062,-0.704443,-0.639139,0.179783,1.868301,2.176019,-0.728904,-4.821610,2.741052,-1.130877,-4.427606,1.043100,-1.332804,1.225773,0.780764,2.991479,1
-0.339940,0.319689,0.648103,-1.182509,-1.273133,0.046068,-1.683767,-0.997559,-1.079844,-0.571613,1.625983,5.882214,-0.980687,-0.294672,5.133296,-0.269019,0.556712,-0.304127,0.932403,-2.234197,0
0.142637,-0.855303,1.683599,-0.073964,0.700400,-0.487398,-0.270655,-0.888463,0.221073,-1.825169,-1.291726,3.566376,-0.741029,0.261594,4.015088,-0.993518,1.384079,0.951584,-1.015306,-5.111566,3
-1.090744,-1.222808,0.273261,-1.189506,-0.136355,0.859821,-1.946669,0.233679,-0.348027,0.009291,0.699393,5.250175,-0.751978,0.523088,6.483338,-0.406786,0.162751,0.421610,-0.186128,-3.655294,3
-0.569500,0.768407,1.157383,-1.583492,1.267972,0.848049,-0.497288,4.154185,1.675516,-0.058562,-1.323910,6.367651,-0.218209,-0.109753,4.642788,0.268973,0.259298,1.119679,-0.123623,-0.423343,8
0.345683,1.570790,2.022993,-1.563210,0.736733,1.197895,0.688261,3.712111,-0.810734,-0.650114,0.558238,3.611746,0.803776,-0.748385,4.061845,0.221890,0.553097,-2.517709,2.098805,-0.775523,2
-1.530054,1.206595,2.721265,1.474962,1.311793,0.385265,-3.950929,-10.486853,-0.397498,-1.742681,0.332497,-2.922807,0.686862,-0.299917,5.106677,1.006594,-1.383695,-2.894491,0.806407,-13.146391,8
0.448177,1.324440,1.027511,1.569519,-0.048949,-0.656334,-0.791801,-5.214062,-0.945116,1.230911,1.421818,-4.410919,-1.760184,-0.067411,-3.580306,0.920775,-1.755372,0.691909,-1.000173,1.445745,4
1.017436,0.528511,1.334662,2.013211,0.487341,0.864878,-0.731708,-4.726011,0.957571,-0.111412,-1.561331,-5.993811,-0.693834,0.470222,-2.566378,-0.335082,-0.501353,-0.594257,2.314552,-3.242040,0
0.917716,-2.554348,1.350554,-2.191983,0.979945,2.267942,0.872486,7.142716,-0.474713,1.239711,1.044759,4.224669,0.348277,1.114452,7.178944,1.437518,0.280320,-0.928256,0.623315,-1.001427,4
0.449823,-2.402713,-1.031208,2.961530,-0.443045,1.888625,-0.074602,-5.241872,1.410724,3.106293,1.764846,-13.573526,-0.835990,0.932238,-6.839377,0.204822,-0.169762,-1.162371,0.647250,0.856077,4
0.062677,1.511050,1.727870,0.054779,-2.451125,0.509969,-1.663401,-3.496536,0.986596,-0.699192,-1.290788,-0.583810,0.999527,0.692455,3.162387,-0.287070,1.702555,-2.362798,0.491754,-5.578773,2
0.189117,1.677542,-0.408846,-0.951501,-0.540435,-0.659747,-1.777571,2.178161,-0.465973,-0.463003,1.150866,5.087381,1.659647,0.211620,2.798474,-0.869011,-0.793835,2.965048,-0.189447,-2.033802,6
0.910677,-1.765161,-0.598731,0.977290,-0.156219,0.686325,-1.546243,-3.696914,-0.294150,1.078496,0.780668,-1.881151,-2.171399,-0.325922,-0.073350,0.233956,-0.147516,1.142267,-0.086317,-0.929872,2
-0.402853,-2.743649,1.042455,1.279735,0.200686,1.188833,1.066351,-0.228768,-0.122574,2.059970,-1.880142,-8.218079,0.685273,0.551263,-1.115889,1.204993,1.193400,-0.845137,1.103236,-1.745105,4
1.201168,-3.332596,0.767479,1.658264,-0.335585,1.118652,-0.428863,-3.981680,0.060569,2.515405,0.224540,-8.392969,-0.711488,-0.398306,-0.600050,-0.714276,0.223173,-0.707603,-0.135662,-2.848893,4
-1.448720,2.240880,-1.491241,0.507324,0.063797,-0.596884,-1.403154,-3.602809,0.025141,1.778085,-1.375818,-4.799948,1.337472,0.573969,-3.673689,-0.432991,0.614180,-1.592870,-1.006387,2.793649,1
1.278182,0.096631,0.647410,-0.258256,1.186465,0.918046,-1.446846,-1.033043,-0.744695,1.479182,-0.621784,0.459559,-1.053066,-1.072008,2.148845,1.303425,-0.106127,-0.110336,0.620791,-0.481007,0
1.659932,0.649012,-0.401816,0.651975,-0.625722,-0.116434,-1.077193,-0.105693,0.535978,-1.042808,0.709676,-1.257025,2.626419,1.229038,0.007128,2.092037,-1.323138,1.829021,1.552549,-4.996743,0
-1.866546,-0.513276,-1.640353,1.421556,0.518861,-1.305869,0.906832,-3.502999,0.729343,-2.616095,0.105894,-2.531594,0.113853,-1.537572,-4.368325,-2.172623,0.916453,-0.932715,2.650673,-1.227659,5
0.450995,-0.931542,-0.406097,0.165129,-1.552978,-1.259573,1.522103,-0.815382,0.131921,-1.745054,-0.374888,0.230736,-0.181852,0.359763,-1.058530,0.400515,-1.048936,-1.226197,-0.616470,0.273506,5
0.702538,-2.296733,0.903901,0.761017,-1.084495,2.076774,0.893870,1.238066,0.583124,1.846871,-0.813762,-6.310557,0.901351,0.147405,-0.265955,1.139000,1.078412,-1.018134,0.292353,-1.757805,4
1.348127,0.823222,1.235124,-0.963882,-0.365118,-1.653723,2.205420,4.535296,-0.102398,-1.397702,-0.694691,5.456703,-0.661878,-2.199454,0.001774,0.520694,0.831653,2.370452,-0.762704,3.134928,0
0.553695,1.359443,1.691886,0.642757,1.672281,-0.458058,0.193732,0.056150,1.752447,-0.126147,0.483959,-3.145163,2.047087,-0.178549,-0.614057,0.192059,-0.252028,0.700644,-0.700855,-2.895314,0
0.378234,-0.013795,-0.218649,0.771430,-0.641290,1.681602,-0.303760,-0.601437,-0.062312,1.430721,0.563224,-2.695081,-1.851425,-0.806194,-2.501504,0.446860,-0.610436,0.371233,-1.143988,2.426255,9
0.028715,0.659848,0.944793,1.618982,-0.035363,0.216952,-0.277843,-3.743170,-0.046884,-0.254730,-0.411134,-4.244477,-0.846403,0.129234,-2.884724,1.603236,-0.346932,-0.068665,-0.859813,-1.585779,0
-1.844930,0.064784,-0.409049,-1.256758,-0.676548,-0.899070,-1.506180,1.144163,-0.335721,0.857633,0.092871,4.414221,0.652048,1.638808,3.727379,1.828171,2.605158,1.928043,0.621298,-0.422180,2
-0.534476,0.240328,-0.162405,-0.274653,-0.623566,1.479954,-0.982143,1.072909,0.214185,-0.518282,-1.264883,3.500210,-1.578370,-0.704876,1.383042,0.743833,-0.355895,1.348419,-0.249245,-0.423590,3
1.638283,-0.301718,0.063619,-1.656487,-1.546608,-0.241665,-0.318013,2.018471,0.190436,0.389050,-0.809122,6.126638,-1.359955,-1.077036,3.849126,-2.301568,1.866261,0.284691,-0.578174,2.041933,8
0.840914,1.958658,1.267504,-0.674836,1.284468,-0.344925,-2.444814,0.692220,0.639666,0.035603,0.982252,2.934384,2.518028,1.065845,4.634639,1.384300,-0.915247,2.231319,-0.001441,-5.584952,6
-0.313804,1.865910,3.063490,-0.487883,0.998614,0.432705,-3.489355,-0.469980,0.918034,-0.156375,0.255476,2.911508,2.787875,-0.266134,7.712012,-1.099670,0.187825,2.270673,-1.476557,-10.447689,6
0.565213,1.374431,1.127815,-0.338547,-1.405450,0.070505,-1.779050,-2.882986,0.873528,1.161370,-1.515044,0.692154,-0.763964,0.292113,2.364992,-0.118273,-0.690677,-0.768833,-0.515754,-0.497350,0
-0.826818,2.016416,1.368041,1.415249,-0.421497,-0.571152,-0.725112,-2.869853,-0.617441,0.518560,0.635870,-4.436666,0.710957,-1.866880,-3.000729,-0.367437,-0.351613,1.556847,0.084237,-1.586287,0
