f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
-2.411936,-1.262022,-1.136380,0.729955,0.245627,-0.666707,-1.151640,-4.754019,0.887750,-1.415037,-0.274591,0.802892,-1.531906,-1.013698,0.141581,-1.688376,0.279363,0.087908,-0.287286,-2.468885,9
0.509121,-0.501364,0.793812,0.093729,0.475662,0.614914,-2.043359,-2.974375,-0.401750,1.355743,0.791058,1.299719,-2.434664,-0.394002,2.662411,0.228233,-0.612440,1.216220,-2.578972,-1.038595,9
-0.382779,-0.681303,-0.595194,1.459001,-0.327358,-0.935392,1.236628,-3.040520,0.089135,-1.484717,-0.212989,-3.716256,-0.362432,1.305534,-4.218314,-0.220352,0.621917,-0.735753,-0.460761,0.009902,5
0.722907,1.814537,1.154700,1.441553,-0.512739,0.667970,-1.288405,-5.081595,0.720187,0.693125,0.503025,-5.802104,0.286355,0.325998,-2.008504,0.960048,0.197603,-1.573279,2.221386,-2.267081,0
-0.873231,-1.274321,1.411918,1.252187,1.225839,1.447121,-0.289630,-1.209884,1.965006,0.215022,-0.617175,-4.181096,-0.055267,-0.345829,0.338334,0.510756,-0.107450,0.323876,-0.581978,-4.814908,5
0.085036,0.633462,-0.045026,1.226464,0.055400,-1.267174,1.589112,-2.008928,-0.124220,-1.499661,1.124102,-3.690057,0.682607,0.471682,-4.489191,1.448376,0.355316,-0.752473,1.163670,0.418366,5
-0.099462,-0.020778,2.284992,-0.134440,0.519695,-0.643731,-2.419677,-2.205330,0.477244,-1.887079,-0.493885,3.249644,2.017837,0.637715,7.378663,0.471593,-1.492012,1.511749,-0.234571,-11.419497,3
1.214080,-0.408651,-0.247039,0.729587,0.583290,1.188793,-1.264831,-2.342954,0.135838,1.145156,-0.972484,-0.047001,-3.377160,0.010968,-1.135904,0.982094,0.438369,1.514633,-2.015811,1.920117,9
0.357352,1.860118,0.359505,-0.721239,-1.075756,0.986907,-1.217245,3.504302,-0.426478,-0.165211,1.170495,3.334980,1.682215,0.201706,2.200959,1.576212,0.821938,2.134672,-0.676558,-2.133961,0
-0.267973,-2.203009,2.587618,-1.302923,0.082220,-1.309086,0.230338,0.743011,-0.237764,0.909090,-0.837743,1.832367,1.158702,0.209259,7.228231,-0.829443,1.430944,-0.775081,-0.140658,-4.222330,9
-0.353425,0.143051,1.457519,1.336307,-0.230525,-1.013834,1.480049,-1.121818,0.439825,-1.147450,0.376550,-4.391413,1.258476,0.028395,-2.594522,0.229397,-0.008543,0.027074,1.881017,-2.501880,5
0.778038,-0.638383,-0.710324,-0.534731,-0.147791,0.257108,0.580136,1.776144,0.128326,0.828667,-1.937540,1.914946,-1.766756,0.267306,-0.537420,2.331797,-0.802697,0.489569,0.355864,4.510815,9
-1.092084,-0.946896,0.936648,1.238570,0.523810,-1.513125,1.537485,-2.850841,1.401910,-1.448233,-0.278845,-2.636807,-0.685201,0.253810,-2.323670,0.559265,0.151127,-0.092275,0.017877,-1.268006,5
-1.315763,1.282007,0.982133,1.157025,0.121027,1.168900,0.089112,-0.756311,0.105993,1.711272,-1.077014,-6.399067,0.712428,0.293711,-3.351137,0.405106,0.775637,-0.203222,0.468993,0.549554,0
-0.554968,1.391720,-0.330840,-2.505704,0.432332,0.933207,-1.175856,5.026231,-0.606334,0.421171,0.728677,9.333710,-0.681743,-0.842730,5.048668,1.457497,2.667790,0.963689,-0.116330,2.617260,8
0.280568,0.943521,-0.531470,-0.827359,-0.694865,-1.413855,1.225255,3.859724,-0.745947,-0.795727,1.164474,2.917858,1.430428,0.154871,-0.715045,-1.017003,-1.221730,1.456615,0.127056,2.440132,0
0.542359,-0.823624,1.475953,-0.966988,-0.563159,0.512514,-0.750835,2.899368,-0.972346,-1.523222,-0.738232,4.524106,2.032066,-1.754728,6.619153,0.094811,-0.209421,1.073720,-1.452558,-7.608359,3
-0.134926,-1.720778,-0.558399,1.238151,1.135247,0.861136,-1.123208,-4.136761,1.284486,1.134106,-0.187802,-3.659212,-1.729836,-1.217315,-1.198422,1.136774,-0.398706,0.007521,-0.360436,-1.010380,9
-0.977015,2.107620,1.521814,0.968870,0.025455,0.930785,-1.425438,-4.107337,0.598226,1.758487,1.039186,-6.330994,1.034601,1.027306,-1.122415,-0.472281,-0.253244,-2.230651,0.467520,-1.931033,8
-0.696248,-2.527996,-0.154220,0.172862,-1.272307,0.391943,-0.878721,-2.132159,-0.292847,2.011640,0.666100,-0.466765,-2.409495,-0.664428,1.393551,-0.201864,0.787753,0.664592,-1.369148,0.799347,9
-0.021417,-1.143945,1.254384,-0.674347,-0.442235,1.093475,-1.427028,0.305902,1.550994,-0.062138,0.043916,4.767539,-1.760970,-0.109013,5.703561,0.752425,1.826175,1.395115,1.470054,-3.237646,3
1.297248,0.375661,-1.189969,-1.140835,0.061472,1.587873,-0.474832,4.173013,-0.026572,1.159871,0.217572,2.818175,0.039511,1.365169,0.940431,0.897082,1.167027,0.585818,-2.766213,2.874035,5
-0.596388,-1.329217,1.310378,-2.508836,0.014745,1.448162,-1.128088,4.963167,-0.026407,-0.512327,0.291941,10.350157,-0.874391,0.174968,9.836282,-0.236596,-0.160408,1.000471,-0.894738,-3.533028,3
0.145170,0.536663,2.741587,1.802245,-0.834429,0.644930,-3.190757,-7.587239,-0.600895,1.887221,0.127177,-8.173767,1.409819,-0.910539,2.247673,-0.436918,-0.788606,-0.901434,0.098370,-9.020769,6
0.213207,2.288059,1.220160,-0.072875,1.477572,0.640522,-0.322466,0.450921,0.388944,1.190350,-0.242873,-1.333773,0.101665,-2.173505,-0.700927,1.007312,-0.198106,-0.340934,-1.525484,1.909591,5
1.410571,2.121177,-0.285250,1.685725,-0.432949,0.328742,-0.658026,-0.599104,-2.281620,0.350607,-1.042223,-5.901000,2.398484,0.130320,-4.944464,1.600677,-0.501960,2.119968,0.493779,-1.699616,0
1.809824,-0.796873,0.050817,1.553321,1.271769,-0.640038,1.385145,-1.875709,-1.613185,-2.614236,-0.619677,-1.675762,-0.769551,-1.039658,-3.198643,-0.647127,0.580025,0.647667,0.564012,-2.095446,5
1.336627,1.491993,2.299482,0.972694,-0.683222,-1.431626,-1.385936,-8.208664,-1.415538,-0.927396,0.909223,-4.006512,0.898621,-0.159831,1.585101,-2.108929,0.528460,-3.559863,-1.170007,-6.246765,0
-1.945325,-1.405171,-0.041315,-2.360821,2.041880,0.735849,-0.204560,4.383525,-0.923220,0.506919,-0.903708,7.274582,-0.780340,0.689351,6.451065,0.020881,-1.749080,-0.360869,-0.546486,0.932467,8
0.193461,-0.575256,0.231769,-1.031641,0.636414,1.621295,-0.354384,4.376474,-2.155825,0.738091,-0.164107,2.605366,0.802860,0.918937,3.300603,1.080631,0.615087,0.862675,0.420149,-1.156134,5
0.257959,0.362502,0.703165,-1.533441,1.079097,1.923960,0.556633,6.684372,1.470402,1.291130,0.694223,4.804284,-1.169536,-2.130637,2.213474,-0.131777,0.295523,1.456920,0.532242,3.925867,5
1.029322,0.749039,2.122235,1.793787,-0.125096,0.587616,-3.123005,-8.507454,-0.794680,-2.724245,0.169550,-2.195491,0.371082,0.296077,3.329872,-0.079073,1.461799,-1.082057,-2.059927,-12.944177,8
0.973945,1.316483,2.838341,1.798318,1.617453,-0.167231,-2.448950,-8.567771,-0.514230,0.220188,0.072571,-6.841200,0.986972,0.194935,1.419790,0.269700,-1.253836,-2.188520,-0.107751,-8.470195,8
0.833187,-1.022737,1.283984,1.227591,-0.464386,-0.456398,2.356940,0.601847,-0.177780,-1.363281,-0.651475,-4.187733,0.947854,-0.778916,-2.651789,-1.210002,0.165949,-0.147744,-1.014015,-2.215130,5
0.847056,1.285686,2.380113,-0.642336,0.020143,0.319391,0.496159,3.912283,0.540802,1.659073,0.868768,-0.976172,1.907094,0.538470,1.689127,1.178545,-0.900101,0.723601,-0.034456,-0.116216,9
1.637212,-1.559263,-0.830731,2.993708,-1.520590,1.683797,-0.339212,-4.343349,-0.348109,1.017666,-1.139099,-9.315032,-1.183459,-0.035647,-6.332331,-0.376676,0.138732,1.235232,-0.965487,-1.224909,9
-0.626607,-0.632023,1.805790,-0.790219,-0.279830,-0.855190,1.064200,2.875412,0.226742,-1.537409,-0.031304,4.400138,0.393735,1.003710,3.574663,1.597864,1.397809,1.287748,1.246547,-2.912694,3
-1.094333,2.008342,2.398523,-0.693274,0.367460,-1.426902,0.122655,1.995311,0.438326,1.418289,-0.245665,0.498176,1.496081,-1.630151,1.341422,0.207236,0.267178,1.597022,0.014823,0.740274,9
0.260681,1.550598,-0.294890,0.315466,-0.100389,-0.548918,-1.826152,-2.039802,-0.234392,-0.787034,0.041157,1.124593,0.941853,-0.675971,0.371605,-0.427486,0.797494,1.461286,3.035808,-3.133197,6
-0.311988,-0.527508,0.094344,-1.427130,-0.735154,0.360719,-1.944912,-0.551850,-0.335166,0.477098,0.403189,6.535494,-2.117068,-0.164187,5.772057,0.765211,-0.641065,0.383760,-0.932395,-0.316795,9
1.969102,-1.353908,-1.005095,-3.145573,0.410572,0.599309,-1.371119,4.138625,1.679358,-0.754478,-0.595638,12.273823,-1.170150,0.848785,9.046663,-0.426315,-1.426906,-0.100702,1.586220,-0.304188,9
0.478821,1.208060,-1.250186,-1.975868,-0.001609,0.743490,-0.635883,4.716612,1.089758,-0.358287,1.144743,8.504432,-1.007687,0.930640,2.692184,0.398991,1.889828,1.364528,-0.889290,3.512735,8
0.014071,-0.375916,-1.002010,0.139054,2.799571,-1.926621,0.414851,-2.229400,-1.191519,-1.889042,2.164901,1.261550,0.222610,-0.629696,-0.623739,-0.850805,-0.485701,-0.320506,-2.797325,-0.570979,5
-1.874923,-2.495761,3.152194,0.527802,0.073409,-0.375259,0.662698,-1.584084,-0.266562,2.070925,-1.308254,-5.776262,1.034445,2.298526,2.743365,-0.212890,1.112280,-1.050441,1.058090,-4.530826,9
-0.842195,2.064066,0.284961,1.544073,1.096868,0.431898,0.198314,-2.911382,-0.995332,1.619004,0.805494,-6.226883,-1.493817,-0.458084,-6.326841,1.561628,1.413443,-0.343595,0.248494,4.872461,0
-0.606351,0.565974,0.984012,0.872070,-0.859843,1.511357,-0.931596,-2.239642,-1.540197,0.627504,0.642406,-2.534118,-1.468783,0.749181,-0.763842,0.726423,-0.710324,-0.408584,-0.435899,-0.757870,0
-0.891686,2.009275,0.596506,0.262889,-1.571851,1.554673,-0.309208,3.263346,-2.892735,1.104174,-0.530027,-2.106178,1.733604,0.624248,-1.477682,-0.112429,0.049981,1.634063,-0.553085,0.177785,5
0.093186,-1.003467,-0.226236,0.862681,-0.293708,-0.970603,1.704944,0.742231,-1.071836,-1.853145,0.419750,-2.022813,1.189015,1.601729,-2.331028,0.117396,0.346987,0.670717,-1.395021,-1.846580,5
0.849305,-0.143759,-0.306256,-1.233214,0.525117,-0.347245,-0.579143,0.522990,2.628967,0.055517,-0.518768,6.420861,-2.475190,-0.369864,2.625143,1.407641,-1.194021,0.705793,1.219345,2.821375,9
-0.331930,0.998604,2.993418,1.757984,0.870954,0.748323,-2.833173,-7.398103,-0.921914,-1.764390,0.668486,-3.982707,1.420549,-0.786576,3.596391,-1.929343,1.150379,-1.315370,-1.076706,-13.002309,8
0.556561,-0.456508,1.642795,-0.980717,-0.883696,-0.490988,-1.702942,0.830738,0.579206,-1.438589,-0.238912,5.176377,2.022419,0.133417,7.750736,-1.787513,0.194568,1.637914,-1.107551,-8.633173,3
-1.531465,-0.603213,1.208639,1.087833,1.318890,1.435442,-0.419479,-0.706237,-1.172853,2.467084,0.835133,-4.900388,-0.922964,2.088457,-1.503117,-0.697262,-0.694335,1.280422,-1.854984,0.102903,9
0.995059,-0.985447,-0.264195,0.952855,0.376091,-2.665917,1.759303,-3.469696,0.140942,-2.215233,1.414828,-1.748555,-0.123577,1.111058,-2.661152,-0.371853,0.035186,-0.939803,1.340547,-0.426280,5
-0.649483,0.465984,1.744768,2.386178,-0.890499,0.560761,-3.068558,-10.106368,2.903267,-0.489257,-0.526110,-6.669046,-0.073308,0.422165,0.763886,0.327043,-1.047586,-1.412243,0.844344,-9.361745,8
0.773354,-0.763379,0.945702,1.153194,-0.505539,-1.536107,-0.140961,-4.685316,-1.357190,0.891908,0.159147,-2.753777,-2.043550,0.115247,-1.703357,1.104620,1.325508,1.025850,0.345430,0.649115,7
-0.321788,-1.470569,-0.630387,-0.865653,-0.001667,-1.744895,0.183009,-0.691060,0.102873,0.349066,0.632923,4.702770,-2.677298,-0.713045,1.395277,0.253628,-0.863220,1.054231,-0.811434,3.882860,9
-0.557411,1.811311,1.242702,-2.886016,1.584327,0.662485,-2.301285,6.131326,0.243306,0.860093,-1.606762,9.286413,2.246531,0.204323,8.869728,0.268055,0.430144,2.361896,0.044330,-2.704432,7
-0.776922,1.408607,0.469478,1.772220,0.415357,-0.148993,-1.040063,-6.164232,0.254831,1.298936,-0.699229,-6.347886,-1.047616,1.042411,-4.159055,1.079062,-1.118519,-0.667272,-1.095309,0.919675,0
0.150894,-0.718423,1.293897,1.153400,0.855478,0.310215,-2.341560,-4.590856,-0.048159,-1.902614,-0.283593,-0.524467,0.853094,-0.306300,3.779559,0.123003,1.233776,0.847616,-0.635711,-10.745514,3
-0.492389,-1.503846,1.158168,-1.930972,-1.289765,1.645293,0.043141,5.156120,-1.451116,0.914234,-0.759794,7.316793,-2.072109,-2.016606,5.945823,0.660113,-1.865956,1.241683,0.999437,1.309184,3
-1.305968,0.102132,0.087545,-1.115353,1.067967,0.379255,-0.651345,3.410772,-0.829137,0.828740,-2.081162,3.337115,0.970456,-1.645872,3.159862,1.800488,0.955429,1.470432,-1.864543,-0.237456,5
-0.400971,-0.861786,1.603163,0.590768,-1.205779,-1.071243,-0.031400,-1.948780,-0.686048,-2.006095,-0.511975,0.333306,0.544762,1.958027,2.455040,-1.356579,0.912732,0.666234,-0.818940,-6.300325,3
0.334684,-0.318444,0.177669,1.058316,0.644073,-2.323248,1.805202,-1.273685,0.736193,-2.633469,1.864361,-1.485952,0.943196,-0.070596,-2.839330,-1.882995,-0.846333,0.604022,-2.599516,-2.136449,5
-1.939723,-1.709118,1.041775,-2.467300,2.634111,1.491844,-1.111629,5.267293,0.764219,0.196482,-0.040984,9.030950,-0.402026,0.179106,9.561470,0.734911,0.712078,1.089118,-0.002986,-3.155701,3
-0.431758,1.453716,2.180927,0.811119,0.061587,0.002143,-1.745297,-4.883679,-0.924892,-1.076621,0.437729,-2.150953,1.151069,2.332824,2.434404,-1.020481,1.041607,-1.296971,1.900587,-7.599058,8
0.121099,-0.112793,-2.074399,0.954429,-0.802375,-2.070337,0.947223,-3.202703,0.835264,-2.486753,-0.940871,-1.719139,0.862485,-0.757813,-4.006294,-0.922086,-1.407430,-1.069903,1.253183,-0.083616,5
1.071513,-0.122384,0.591300,0.789819,-0.299317,1.038736,-0.764529,-0.483979,-0.807938,1.573757,0.621347,-3.715348,0.187296,1.434471,-0.642061,1.541560,-2.132323,1.087291,1.424660,-1.320685,5
-1.634048,-0.213508,0.602045,-0.842246,-0.649663,-0.245331,0.237235,3.338490,1.499585,-1.502892,1.226527,4.924505,0.651015,1.065262,3.105445,0.093962,-1.239349,1.672792,-0.784713,-2.361419,3
0.456611,0.467777,2.248140,-1.264381,0.651586,1.178253,-0.272969,5.403630,-0.363478,-1.437381,-0.995254,5.778305,1.653273,1.557821,6.270946,-0.426390,0.158216,1.780574,-0.607450,-5.716415,3
-0.435898,1.642229,1.774872,-0.541426,0.390304,-0.661584,-2.461177,-0.425547,-0.140180,-0.579878,-0.151264,3.174334,2.429906,0.783180,5.585816,0.328985,0.234515,2.041637,-1.354239,-7.283982,6
-1.570312,0.818480,2.516531,-0.526208,0.212133,-1.338176,1.900162,1.088620,-0.621687,1.184476,-1.207308,-1.928712,0.766896,0.636954,0.132765,-2.103191,0.308653,-1.776402,-0.595014,2.599190,9
-0.006367,-0.741863,0.960699,-0.407545,-1.904857,-1.390314,-1.252356,-2.628853,-1.278517,-1.633402,-0.394852,5.118376,-1.150232,0.827185,4.871683,0.448232,-0.829341,1.172171,-0.542215,-4.490755,3
-2.015955,1.355342,-0.814129,0.498588,1.262136,0.442416,-0.968585,-2.999924,0.298703,-1.178247,-2.164113,1.004764,-1.677290,-0.527862,-1.677637,0.556669,-0.522207,-0.621706,0.801174,0.583059,9
0.528030,1.259959,1.757887,1.870027,-0.649038,0.189499,-3.570316,-9.538874,-0.216706,-1.871790,-0.938195,-2.734037,0.044101,-0.156977,2.275998,-0.137478,-1.112238,-0.928959,-1.793375,-10.830693,8
0.144354,0.343594,-0.191036,0.141728,-1.240454,-0.151223,-0.887076,-0.793075,-1.026551,1.564713,0.366138,-3.155004,1.864578,1.926284,-0.011196,-0.728975,1.227751,-0.130395,-0.928516,-0.829749,9
1.646185,0.772433,-1.482144,0.480017,-0.872379,-2.013359,1.218351,-1.084162,0.915297,-1.756871,-1.977993,0.032746,0.021382,0.969050,-4.207481,1.076572,0.626812,0.107965,1.522475,2.954531,5
-0.939748,-0.572683,-0.690282,1.503305,0.107265,0.373964,-0.525981,-4.094869,0.297205,0.729170,0.916398,-3.827782,-2.157769,2.053353,-3.639920,1.509937,0.098721,0.520584,-1.690544,1.214554,9
1.028031,0.014319,1.917664,0.893356,-0.157847,-1.206629,-0.211393,-3.766700,1.052193,0.942278,0.200312,-4.716797,0.702450,0.513138,0.058541,0.315019,0.546816,-0.494317,0.407235,-2.657785,9
0.374478,0.408268,-1.282434,1.368792,-1.363086,0.189665,0.817323,-2.044996,0.077045,-1.021635,-0.822580,-3.699368,-0.575255,0.194609,-5.412630,0.189809,-0.473164,-0.861699,-0.513033,1.655612,9
0.565191,0.629600,-0.121853,-1.229800,0.210339,0.154790,-1.790128,-0.189865,-0.619074,1.277634,-0.417410,6.805438,-3.762650,-1.052712,2.649784,1.477554,0.097127,1.961227,0.962136,4.262758,9
-0.982203,1.372694,1.533788,1.131655,-0.523483,0.537044,0.506809,-1.584032,0.597511,1.416045,1.280463,-5.701793,-0.441229,0.434451,-3.524275,0.842677,-0.690161,-0.822221,-0.165730,1.716422,0
-0.100145,-0.299209,1.319209,1.383735,-0.514585,0.663183,-2.369071,-6.736270,-2.623000,1.249061,-0.195214,-4.922700,-0.585132,-0.204740,1.159727,0.887056,-0.084907,-1.008986,0.373077,-4.872931,6
2.083997,0.831529,-2.381243,-1.398364,-1.656343,-0.977109,-0.407071,1.872046,0.948744,0.942020,-0.549141,2.724433,1.148461,-0.326011,-0.274411,-1.027289,-1.703140,-0.410295,0.326855,4.633785,1
-0.391904,-0.065694,-0.684666,-2.000520,-0.815654,1.156138,-0.275810,5.484812,0.179691,0.368674,0.111545,6.323681,0.207623,-0.966502,3.806489,-0.432665,-0.990737,0.557065,2.044137,1.567712,8
1.428413,0.723597,-1.790354,-0.278509,-1.030590,-0.244562,0.142738,2.338577,-0.700131,1.595278,0.764220,0.520450,-0.464331,-1.345398,-3.324998,-0.463082,0.574827,2.067616,-1.010939,6.288404,7
-0.791438,-2.382613,2.472636,0.884914,1.946924,1.579818,2.340911,3.949596,-0.125950,1.683095,-1.510736,-6.827857,1.455429,1.090821,-0.556300,0.170965,0.369803,0.405674,-0.860995,-2.110913,9
-0.245678,1.422499,-3.436368,-0.751993,1.373650,-2.045154,0.654687,0.120397,1.411646,0.607714,-2.385217,-0.080745,1.210003,-0.710079,-4.569156,-0.975694,-0.654184,-1.696470,0.443195,7.694155,1
-0.588971,0.431986,3.122962,1.885283,-0.820544,0.012753,-3.502482,-13.365582,-0.798191,-3.125636,0.574342,-3.348595,0.034546,0.724876,5.418261,-0.076914,1.275911,-4.768284,-2.316935,-15.284095,8
1.555172,2.220450,-1.402849,0.177123,-0.024768,-1.671407,0.554882,0.826050,-0.707660,1.752676,-0.172683,0.452035,-1.853176,-0.519530,-6.418237,-0.044322,-0.119198,3.170603,-0.900309,10.116420,7
0.976650,-0.926863,-0.231747,-0.055173,-0.224179,0.731079,-1.364014,-1.260914,1.354321,-1.014152,0.320144,2.286564,-0.166169,-0.204390,3.128571,-1.881034,0.297119,0.269591,-0.395992,-4.360394,5
1.559069,-1.578481,1.315047,-0.852731,-0.403231,2.255539,0.838470,5.016958,1.145148,-0.561312,-1.359544,3.941120,-1.165273,0.371478,3.936648,-0.975373,2.396526,0.628231,-1.101186,-1.551180,3
-1.118211,-0.909234,1.293592,1.112138,0.890400,1.196361,-0.764753,-2.297635,0.151008,0.149339,-0.602490,-3.146499,-0.399273,-0.639188,0.677607,0.259674,-1.344609,0.184167,0.359735,-4.571380,3
-0.311509,0.041397,1.572763,-0.142349,-0.604806,0.538765,-1.027080,1.393610,0.671294,-1.894986,1.024962,3.729759,1.052282,0.623159,4.477436,0.349308,0.314848,1.986188,-0.706630,-7.288171,3
0.184219,-1.265373,0.083147,1.851749,-0.502896,0.565754,-1.206959,-5.758150,1.072368,2.098905,-1.393320,-6.872139,-1.561322,-1.817422,-2.505170,1.971205,0.056877,-0.139351,-0.140359,-0.751308,6
1.118326,-0.069330,0.001772,-0.089913,-0.104399,-0.598063,-0.941920,-3.605500,-1.889456,0.202681,-0.411728,0.373560,-1.176496,0.946582,1.240820,-0.810985,-0.723436,-1.511098,0.298899,-0.096136,6
-0.716350,1.768700,-0.325521,-0.161652,-1.165082,0.414398,-0.018093,0.795524,-1.763119,1.683497,1.005451,0.896470,-2.367121,0.837448,-2.992007,-0.463978,-0.086267,1.285506,0.306077,7.144441,9
-0.285883,-0.839063,1.261900,-1.096220,0.954109,-1.299761,-1.344291,0.372649,0.627966,-1.086269,-0.116202,4.525928,2.260750,1.500743,7.249402,0.350912,-0.395912,1.275067,-0.969499,-7.485479,3
1.360482,-0.781980,1.657809,-1.991213,0.193944,0.756999,-2.010600,3.153651,-0.988280,-1.042290,-0.484608,8.222583,1.428117,0.440738,10.456360,1.498028,-0.235423,1.366842,0.673163,-8.183352,3
0.486378,2.625126,1.310277,-1.336277,1.207512,1.067468,1.883608,10.129627,-0.668511,1.369636,-0.344970,1.623145,2.552400,-0.849386,-0.791445,-1.270631,0.220604,2.340222,-1.829744,4.449684,5
1.342727,-0.648294,0.038741,-0.771683,-2.709552,0.646120,-0.877490,0.472265,-0.139040,0.640887,0.019349,4.506736,-2.889353,1.082762,2.486423,-0.495940,-1.359273,1.153396,0.594346,1.968712,9
1.928511,0.945433,-0.392725,1.071697,0.980246,-1.083133,1.566259,-0.743863,0.948215,-1.971694,-1.105821,-2.564957,0.801155,-0.424144,-4.572053,-0.006992,-1.436944,-0.271861,-0.231905,0.327362,5
1.201585,1.966038,-1.086246,-1.272184,-0.980150,-0.506623,-0.572217,2.047315,1.394663,1.280805,-0.313593,4.024489,-0.757915,-1.241817,-0.542464,0.803250,-1.495682,0.840564,-0.017382,6.281709,0
1.220165,2.066475,0.926314,0.677653,-1.038434,1.177171,-0.221140,1.026948,0.961334,1.475908,-1.534360,-4.271175,1.281249,0.807603,-2.470364,0.511326,0.036350,0.576847,-0.388706,0.655313,5
-0.092908,0.421377,-0.879316,0.018790,-0.701804,-0.659326,-0.631559,-1.187752,-1.232890,1.643139,-2.714710,1.072822,-2.361511,0.874944,-1.856030,0.597156,0.779371,1.789653,0.463868,5.441354,9
-0.140925,0.081363,0.871476,-0.529216,-0.959173,1.160431,-0.205500,2.381439,-1.230882,1.350774,-1.154403,-1.071061,1.378760,-0.418523,1.937072,1.134732,-0.619082,-0.582499,1.398037,-1.056961,5
-0.961514,-0.033697,-1.075673,1.083824,-0.176498,-1.601382,1.262322,-3.595006,-1.341173,-1.886554,-0.131691,-1.526391,-1.226238,1.866538,-4.430146,1.427182,0.880288,-1.003792,1.347483,1.952681,5
-0.905795,-1.146849,-0.495824,-2.241414,-0.394281,0.744113,-0.798767,4.375309,0.859719,0.729281,0.558960,6.759075,0.173623,2.631619,6.197301,0.563903,-0.692634,0.403706,-0.443783,0.018043,8
0.335372,-2.915715,2.849076,-0.946378,-1.134998,-0.817777,0.786029,1.310604,-0.680891,1.446383,0.287151,0.599494,0.394513,-1.759497,6.377259,0.870532,-1.044912,-0.240765,1.488593,-3.063664,9
-1.306798,-0.817362,0.334775,-0.359836,-0.806621,0.340302,1.039859,2.808598,0.185063,-1.583396,-0.467519,3.102272,-0.408569,-0.121655,1.373009,-0.144469,0.546677,0.795327,0.642153,-1.112337,5
-1.081676,-0.097087,-0.280776,1.278202,-0.490966,-0.721033,1.253642,-1.462564,0.488586,-1.984321,0.621573,-1.754014,-0.584718,-0.685446,-3.843441,0.315481,-0.465836,0.244559,-0.702021,-0.209169,5
-0.696871,0.180700,-0.849926,1.073521,-0.094378,-2.204631,1.464487,-4.290626,0.766757,-2.265500,-0.521646,-1.925050,-0.733582,-0.235279,-4.483595,-0.240157,0.981945,-1.760376,-0.908809,1.551660,5
0.114457,-1.478335,1.962373,1.006152,-0.020966,-0.321708,-1.977154,-5.302892,1.029574,2.056351,-1.194602,-5.463404,0.768558,-0.779014,2.949940,-0.330496,0.452506,0.063139,-0.159774,-6.176709,7
-0.929778,-0.866781,0.418114,-0.705901,-0.005483,0.008648,-0.212631,-0.742734,0.023796,-0.291631,-0.463678,2.836570,-1.092328,-0.724798,2.998834,1.759037,-0.938267,-1.348281,0.327102,-0.722534,6
-0.064610,-0.387791,0.964918,1.275916,0.219170,0.499713,-2.115198,-5.451432,-0.877917,1.290938,0.205222,-5.055130,0.107806,-0.652623,0.622050,0.911020,1.626613,-0.465236,1.734592,-4.655090,0
-0.862232,-1.267248,-0.513130,-1.955417,0.145841,0.552914,-1.609420,1.842177,1.779171,0.594627,-1.277973,8.673443,-2.372320,-1.299983,6.180735,-1.488218,0.030532,1.336257,0.481119,1.032522,9
0.811223,-0.209133,0.839967,0.791845,-1.026775,-0.362515,-0.589549,-2.566135,0.830975,1.776773,-0.265392,-3.420656,-0.749037,-0.584351,-0.988081,1.812170,-1.627650,1.029569,0.811330,0.391102,5
-0.398985,-1.130892,-0.458798,-1.759549,-0.000171,1.570191,0.056988,4.179533,-0.441509,0.419885,-0.446232,6.516811,-1.928990,0.646406,3.910240,-1.063471,-1.062141,-0.012940,-0.760384,2.778324,9
0.023950,-1.128906,0.268899,-1.221367,-0.665216,1.018906,-1.447899,1.916710,1.510330,1.128488,-0.249397,4.057074,-0.363379,2.167333,5.211123,0.451207,0.449337,1.037483,1.154557,-1.533080,5
1.000738,-1.207198,-0.903859,1.762327,0.493025,0.674868,-1.316701,-5.549583,0.035923,2.323907,0.397985,-6.905678,-1.579221,0.951744,-3.573667,-0.440635,-0.561276,-0.041885,-1.683226,0.844202,8
-0.149987,0.954490,-0.059620,1.562004,0.925369,-0.851130,1.916816,0.759084,-0.620067,-1.418911,-1.567563,-4.320608,1.296153,-0.730896,-5.889544,1.310075,-0.475043,1.455584,-0.871992,0.574924,5
0.942348,1.602871,-1.748882,0.894069,-1.004913,-1.093177,-0.568640,-1.145820,-0.201736,1.527357,0.140527,-2.583659,-0.494429,-1.757202,-5.694407,-1.114029,0.248568,2.739537,1.087304,5.355549,7
-1.088720,-0.859749,2.341515,-0.317813,-0.456480,2.619379,1.752574,7.698070,-1.048088,-0.304075,-1.008828,-0.295364,1.955214,-0.956318,2.505856,-0.446338,0.698051,1.304459,-0.622739,-3.839684,3
0.340738,-1.435803,-1.402487,-1.904157,1.071001,1.632166,-0.389833,4.007528,0.552645,-0.720464,0.660103,7.407087,-1.046237,0.322851,4.891387,-0.760785,-1.426007,-0.546409,-0.013771,0.504849,9
-1.435906,0.474967,2.022970,-0.500918,0.288747,-1.363425,-1.207817,-0.364746,0.001732,-1.641123,0.605382,4.694810,0.988940,-0.027674,5.256602,-0.769915,-1.174698,2.294659,-0.447627,-6.619281,3
